home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
FC Dallas,Philadelphia Union,1,2016,Toyota Stadium,"Dallas, Texas","14,248",,MLS
FC Dallas,Philadelphia Union,1,2018,Toyota Stadium,"Dallas, Texas","13,326",,MLS
FC Dallas,Philadelphia Union,1,2020,Toyota Stadium,"Dallas, Texas","16,219",,MLS
FC Dallas,Vancouver Whitecaps,1,2011,Pizza Hut Park,"Dallas, Texas",,,MLS
FC Dallas,Vancouver Whitecaps,1,2012,Toyota Stadium,"Dallas, Texas","17,685",,MLS
FC Dallas,Vancouver Whitecaps,1,2013,Toyota Stadium,"Dallas, Texas","14,339",,MLS
FC Dallas,Vancouver Whitecaps,1,2013,Toyota Stadium,"Dallas, Texas","13,603",,MLS
FC Dallas,Vancouver Whitecaps,1,2014,Toyota Stadium,"Dallas, Texas","16,792",,MLS
FC Dallas,Vancouver Whitecaps,1,2014,Toyota Stadium,"Dallas, Texas","10,279",,MLS
FC Dallas,Vancouver Whitecaps,1,2015,Toyota Stadium,"Dallas, Texas","11,848",,MLS
FC Dallas,Vancouver Whitecaps,1,2016,Toyota Stadium,"Dallas, Texas","13,824",,MLS
FC Dallas,Vancouver Whitecaps,0,2017,Toyota Stadium,"Dallas, Texas","15,274",,MLS
FC Dallas,Vancouver Whitecaps,0,2022,Toyota Stadium,"Dallas, Texas","19,096",,MLS
FC Dallas,Portland Timbers,1,2011,Pizza Hut Park,"Dallas, Texas",,,MLS
FC Dallas,Portland Timbers,1,2012,Toyota Stadium,"Dallas, Texas","11,365",,MLS
FC Dallas,Portland Timbers,1,2014,Toyota Stadium,"Dallas, Texas","16,045",,MLS
FC Dallas,Portland Timbers,0,2014,Toyota Stadium,"Dallas, Texas","17,231",,MLS
FC Dallas,Portland Timbers,1,2015,Toyota Stadium,"Dallas, Texas","15,992",,MLS
FC Dallas,Portland Timbers,1,2016,Toyota Stadium,"Dallas, Texas","10,381",,MLS
FC Dallas,Portland Timbers,1,2016,Toyota Stadium,"Dallas, Texas","14,207",,MLS
FC Dallas,Portland Timbers,0,2018,Toyota Stadium,"Dallas, Texas","10,297",,MLS
FC Dallas,Portland Timbers,1,2019,Toyota Stadium,"Dallas, Texas","14,376",,MLS
FC Dallas,Portland Timbers,1,2021,Toyota Stadium,"Dallas, Texas","8,621",,MLS
FC Dallas,Portland Timbers,1,2022,Toyota Stadium,"Dallas, Texas","19,096",,MLS
FC Dallas,CF Montréal,1,2012,Toyota Stadium,"Dallas, Texas","16,164",,MLS
FC Dallas,CF Montréal,1,2014,Toyota Stadium,"Dallas, Texas","18,011",,MLS
FC Dallas,CF Montréal,1,2016,Toyota Stadium,"Dallas, Texas","14,502",,MLS
FC Dallas,CF Montréal,1,2018,Toyota Stadium,"Dallas, Texas","13,506",,MLS
FC Dallas,NYCFC,1,2015,Toyota Field,"Dallas, Texas","16,937",,MLS
FC Dallas,NYCFC,0,2022,Toyota Stadium,"Dallas, Texas","13,656",,MLS
FC Dallas,Orlando City SC,1,2016,Toyota Stadium,"Dallas, Texas","16,195",,MLS
FC Dallas,Orlando City SC,1,2018,Toyota Stadium,"Dallas, Texas","16,519",,MLS
FC Dallas,Minnesota United FC,1,2017,Toyota Stadium,"Dallas, Texas","16,048",,MLS
FC Dallas,Minnesota United FC,1,2018,Toyota Stadium,"Dallas, Texas","15,107",,MLS
FC Dallas,Minnesota United FC,1,2019,Toyota Stadium,"Dallas, Texas","15,168",,MLS
FC Dallas,Minnesota United FC,1,2020,Toyota Stadium,"Dallas, Texas","3,212",,MLS
FC Dallas,Minnesota United FC,0,2022,Toyota Stadium,"Dallas, Texas","15,280",,MLS
FC Dallas,FC Cincinnati,1,2019,Toyota Stadium,"Dallas, Texas","15,811",,MLS
FC Dallas,Atlanta United FC,1,2018,Toyota Stadium,"Dallas, Texas","17,298",,MLS
FC Dallas,LAFC,1,2018,Toyota Stadium,"Dallas, Texas","14,022",,MLS
FC Dallas,LAFC,0,2021,Toyota Stadium,"Dallas, Texas","12,532",,MLS
FC Dallas,Inter Miami CF,1,2020,Toyota Stadium,"Dallas, Texas","3,233",,MLS
FC Dallas,New England Revolution,0,2003,Dragon Stadium,"Dallas, Texas",,,MLS
FC Dallas,New England Revolution,1,2004,Cotton Bowl,"Dallas, Texas",,,MLS
FC Dallas,New England Revolution,0,2004,Cotton Bowl,"Dallas, Texas",,,MLS
FC Dallas,New England Revolution,0,2005,Pizza Hut Park,"Dallas, Texas",,,MLS
FC Dallas,New England Revolution,1,2006,Pizza Hut Park,"Dallas, Texas",,,MLS
FC Dallas,New England Revolution,0,2007,Pizza Hut Park,"Dallas, Texas",,,MLS
FC Dallas,New England Revolution,0,2008,Pizza Hut Park,"Dallas, Texas","10,453",,MLS
FC Dallas,New England Revolution,1,2009,Pizza Hut Park,"Dallas, Texas",,,MLS
FC Dallas,New England Revolution,1,2011,Pizza Hut Park,"Dallas, Texas",,,MLS
FC Dallas,New England Revolution,1,2012,Toyota Stadium,"Dallas, Texas","11,043",,MLS
FC Dallas,New England Revolution,1,2014,Toyota Stadium,"Dallas, Texas","15,551",,MLS
FC Dallas,New England Revolution,1,2015,Toyota Stadium,"Dallas, Texas","19,140",,MLS
FC Dallas,New England Revolution,1,2017,Toyota Stadium,"Dallas, Texas","16,150",,MLS
FC Dallas,New England Revolution,1,2021,Toyota Stadium,"Dallas, Texas","14,889",,MLS
FC Dallas,Austin FC,1,2021,Toyota Stadium,"Dallas, Texas","16,625",,MLS
FC Dallas,Austin FC,1,2021,Toyota Stadium,"Dallas, Texas","16,080",,MLS
FC Dallas,Nashville SC,0,2020,Toyota Stadium,"Dallas, Texas",,,MLS
FC Dallas,Nashville SC,1,2022,Toyota Stadium,"Dallas, Texas","13,448",,MLS
Chivas USA,Chicago Fire FC,0,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Chicago Fire FC,1,2006,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Chicago Fire FC,1,2008,StubHub Center,"Los Angeles, California","24,143",,MLS
Chivas USA,Chicago Fire FC,0,2009,StubHub Center,"Los Angeles, California","20,397",,MLS
Chivas USA,Chicago Fire FC,0,2010,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,Chicago Fire FC,0,2012,Dignity Health Sports Park,"Los Angeles, California","14,652",,MLS
Chivas USA,Chicago Fire FC,1,2014,Dignity Health Sports Park,"Los Angeles, California","8,320",,MLS
Chivas USA,DC United,0,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,DC United,0,2006,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,DC United,1,2008,StubHub Center,"Los Angeles, California","13,113",,MLS
Chivas USA,DC United,1,2010,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,DC United,0,2011,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,DC United,1,2013,Dignity Health Sports Park,"Los Angeles, California","7,781",,MLS
Chivas USA,New York Red Bulls,0,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,New York Red Bulls,1,2007,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,New York Red Bulls,1,2010,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,New York Red Bulls,1,2013,Dignity Health Sports Park,"Los Angeles, California","8,103",,MLS
Chivas USA,San Jose Earthquakes,0,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,San Jose Earthquakes,1,2008,StubHub Center,"Los Angeles, California","13,561",,MLS
Chivas USA,San Jose Earthquakes,1,2010,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,San Jose Earthquakes,1,2011,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,San Jose Earthquakes,0,2012,Dignity Health Sports Park,"Los Angeles, California","11,317",,MLS
Chivas USA,San Jose Earthquakes,0,2013,Dignity Health Sports Park,"Los Angeles, California","7,751",,MLS
Chivas USA,San Jose Earthquakes,1,2014,Dignity Health Sports Park,"Los Angeles, California","5,571",,MLS
Chivas USA,Colorado Rapids,0,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Colorado Rapids,0,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Colorado Rapids,1,2006,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Colorado Rapids,1,2006,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Colorado Rapids,1,2007,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Colorado Rapids,0,2007,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Colorado Rapids,0,2008,StubHub Center,"Los Angeles, California","13,427",,MLS
Chivas USA,Colorado Rapids,1,2009,StubHub Center,"Los Angeles, California","16,453",,MLS
Chivas USA,Colorado Rapids,0,2010,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,Colorado Rapids,0,2011,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,Colorado Rapids,0,2012,Dignity Health Sports Park,"Los Angeles, California","11,499",,MLS
Chivas USA,Colorado Rapids,0,2013,Dignity Health Sports Park,"Los Angeles, California","8,219",,MLS
Chivas USA,Colorado Rapids,1,2014,Dignity Health Sports Park,"Los Angeles, California","5,033",,MLS
Chivas USA,FC Dallas,0,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,FC Dallas,0,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,FC Dallas,1,2006,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,FC Dallas,1,2007,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,FC Dallas,0,2008,StubHub Center,"Los Angeles, California","10,237",,MLS
Chivas USA,FC Dallas,1,2009,StubHub Center,"Los Angeles, California","14,611",,MLS
Chivas USA,FC Dallas,0,2010,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,FC Dallas,0,2011,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,FC Dallas,1,2013,Dignity Health Sports Park,"Los Angeles, California","6,801",,MLS
Chivas USA,FC Dallas,0,2013,Dignity Health Sports Park,"Los Angeles, California","7,071",,MLS
Chivas USA,FC Dallas,0,2014,Dignity Health Sports Park,"Los Angeles, California","3,951",,MLS
Chivas USA,Real Salt Lake,1,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Real Salt Lake,1,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Real Salt Lake,1,2006,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Real Salt Lake,1,2007,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Real Salt Lake,1,2007,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Real Salt Lake,1,2008,StubHub Center,"Los Angeles, California","17,251",,MLS
Chivas USA,Real Salt Lake,0,2008,StubHub Center,"Los Angeles, California","10,573",,MLS
Chivas USA,Real Salt Lake,1,2009,StubHub Center,"Los Angeles, California","13,421",,MLS
Chivas USA,Real Salt Lake,0,2010,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,Real Salt Lake,0,2011,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,Real Salt Lake,0,2012,Dignity Health Sports Park,"Los Angeles, California","13,816",,MLS
Chivas USA,Real Salt Lake,0,2012,Dignity Health Sports Park,"Los Angeles, California","11,450",,MLS
Chivas USA,Real Salt Lake,0,2013,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Real Salt Lake,1,2014,Dignity Health Sports Park,"Los Angeles, California","5,689",,MLS
Chivas USA,Real Salt Lake,1,2014,Dignity Health Sports Park,"Los Angeles, California","12,271",,MLS
Chivas USA,Toronto FC,1,2007,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,Toronto FC,1,2008,StubHub Center,"Los Angeles, California","12,561",,MLS
Chivas USA,Toronto FC,1,2009,StubHub Center,"Los Angeles, California","15,165",,MLS
Chivas USA,Toronto FC,1,2010,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,Toronto FC,1,2011,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,Toronto FC,1,2013,Dignity Health Sports Park,"Los Angeles, California","7,851",,MLS
Chivas USA,Seattle Sounders FC,1,2009,StubHub Center,"Los Angeles, California","15,463",,MLS
Chivas USA,Seattle Sounders FC,1,2009,StubHub Center,"Los Angeles, California","13,117",,MLS
Chivas USA,Seattle Sounders FC,0,2011,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,Seattle Sounders FC,0,2012,Dignity Health Sports Park,"Los Angeles, California","11,973",,MLS
Chivas USA,Seattle Sounders FC,0,2013,Dignity Health Sports Park,"Los Angeles, California","9,053",,MLS
Chivas USA,Seattle Sounders FC,0,2014,Dignity Health Sports Park,"Los Angeles, California","7,499",,MLS
Chivas USA,Seattle Sounders FC,0,2014,Dignity Health Sports Park,"Los Angeles, California","4,021",,MLS
Chivas USA,Philadelphia Union,0,2012,Dignity Health Sports Park,"Los Angeles, California","14,127",,MLS
Chivas USA,Philadelphia Union,0,2014,Dignity Health Sports Park,"Los Angeles, California","5,231",,MLS
Chivas USA,Vancouver Whitecaps,0,2012,Dignity Health Sports Park,"Los Angeles, California","7,723",,MLS
Chivas USA,Vancouver Whitecaps,1,2013,Dignity Health Sports Park,"Los Angeles, California","8,354",,MLS
Chivas USA,Portland Timbers,1,2011,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,Portland Timbers,1,2012,Dignity Health Sports Park,"Los Angeles, California","13,827",,MLS
Chivas USA,Portland Timbers,0,2013,Dignity Health Sports Park,"Los Angeles, California","11,024",,MLS
Chivas USA,Portland Timbers,0,2014,Dignity Health Sports Park,"Los Angeles, California","3,702",,MLS
Chivas USA,CF Montréal,1,2012,Dignity Health Sports Park,"Los Angeles, California","10,376",,MLS
Chivas USA,CF Montréal,1,2014,Dignity Health Sports Park,"Los Angeles, California","4,201",,MLS
Chivas USA,New England Revolution,1,2005,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,New England Revolution,1,2007,Dignity Health Sports Park,"Los Angeles, California",,,MLS
Chivas USA,New England Revolution,0,2008,StubHub Center,"Los Angeles, California","10,927",,MLS
Chivas USA,New England Revolution,1,2009,StubHub Center,"Los Angeles, California","11,334",,MLS
Chivas USA,New England Revolution,1,2010,StubHub Center,"Los Angeles, California",,,MLS
Chivas USA,New England Revolution,1,2011,StubHub Center,"Los Angeles, California",,,MLS
Real Salt Lake,Chicago Fire FC,0,2005,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Chicago Fire FC,1,2006,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Chicago Fire FC,0,2007,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Chicago Fire FC,1,2010,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Chicago Fire FC,0,2011,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Chicago Fire FC,1,2016,Rio Tinto Stadium,"Salt Lake City, Utah","19,909",,MLS
Real Salt Lake,Chicago Fire FC,1,2018,Rio Tinto Stadium,"Salt Lake City, Utah","19,817",,MLS
Real Salt Lake,DC United,0,2005,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,DC United,1,2006,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,DC United,1,2007,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,DC United,1,2008,Rice-Eccles Stadium,"Salt Lake City, Utah","13,193",,MLS
Real Salt Lake,DC United,1,2009,Rio Tinto Stadium,"Salt Lake City, Utah","11,793",,MLS
Real Salt Lake,DC United,1,2010,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,DC United,1,2012,Rio Tinto Stadium,"Salt Lake City, Utah","20,334",,MLS
Real Salt Lake,DC United,1,2014,Rio Tinto Stadium,"Salt Lake City, Utah","20,452",,MLS
Real Salt Lake,DC United,1,2018,Rio Tinto Stadium,"Salt Lake City, Utah","16,961",,MLS
Real Salt Lake,New York Red Bulls,0,2008,Rice-Eccles Stadium,"Salt Lake City, Utah","20,008",,MLS
Real Salt Lake,New York Red Bulls,1,2009,Rio Tinto Stadium,"Salt Lake City, Utah","16,247",,MLS
Real Salt Lake,New York Red Bulls,1,2010,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,New York Red Bulls,1,2011,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,New York Red Bulls,1,2012,Rio Tinto Stadium,"Salt Lake City, Utah","16,738",,MLS
Real Salt Lake,New York Red Bulls,1,2016,Rio Tinto Stadium,"Salt Lake City, Utah","18,036",,MLS
Real Salt Lake,New York Red Bulls,1,2018,Rio Tinto Stadium,"Salt Lake City, Utah","16,334",,MLS
Real Salt Lake,San Jose Earthquakes,0,2005,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,San Jose Earthquakes,1,2008,Rice-Eccles Stadium,"Salt Lake City, Utah","15,977",,MLS
Real Salt Lake,San Jose Earthquakes,1,2011,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,San Jose Earthquakes,0,2012,Rio Tinto Stadium,"Salt Lake City, Utah","18,050",,MLS
Real Salt Lake,San Jose Earthquakes,1,2013,Rio Tinto Stadium,"Salt Lake City, Utah","19,064",,MLS
Real Salt Lake,San Jose Earthquakes,0,2013,Rio Tinto Stadium,"Salt Lake City, Utah","20,504",,MLS
Real Salt Lake,San Jose Earthquakes,1,2014,Rio Tinto Stadium,"Salt Lake City, Utah","20,701",,MLS
Real Salt Lake,San Jose Earthquakes,1,2017,Rio Tinto Stadium,"Salt Lake City, Utah","17,460",,MLS
Real Salt Lake,San Jose Earthquakes,1,2019,Rio Tinto Stadium,"Salt Lake City, Utah","17,196",,MLS
Real Salt Lake,San Jose Earthquakes,0,2021,Rio Tinto Stadium,"Salt Lake City, Utah","10,448",,MLS
Real Salt Lake,San Jose Earthquakes,0,2021,Rio Tinto Stadium,"Salt Lake City, Utah","15,553",,MLS
Real Salt Lake,San Jose Earthquakes,1,2022,Rio Tinto Stadium,"Salt Lake City, Utah","20,517",,MLS
Real Salt Lake,Colorado Rapids,1,2005,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Colorado Rapids,0,2005,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Colorado Rapids,0,2006,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Colorado Rapids,0,2007,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Colorado Rapids,1,2007,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Colorado Rapids,1,2008,Rice-Eccles Stadium,"Salt Lake City, Utah","15,257",,MLS
Real Salt Lake,Colorado Rapids,1,2009,Rio Tinto Stadium,"Salt Lake City, Utah","18,675",,MLS
Real Salt Lake,Colorado Rapids,1,2011,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Colorado Rapids,1,2012,Rio Tinto Stadium,"Salt Lake City, Utah","16,870",,MLS
Real Salt Lake,Colorado Rapids,1,2012,Rio Tinto Stadium,"Salt Lake City, Utah","19,492",,MLS
Real Salt Lake,Colorado Rapids,1,2014,Rio Tinto Stadium,"Salt Lake City, Utah","20,489",,MLS
Real Salt Lake,Colorado Rapids,1,2014,Rio Tinto Stadium,"Salt Lake City, Utah","20,692",,MLS
Real Salt Lake,Colorado Rapids,1,2016,Rio Tinto Stadium,"Salt Lake City, Utah","19,224",,MLS
Real Salt Lake,Colorado Rapids,1,2016,Rio Tinto Stadium,"Salt Lake City, Utah","20,134",,MLS
Real Salt Lake,Colorado Rapids,1,2017,Rio Tinto Stadium,"Salt Lake City, Utah","18,855",,MLS
Real Salt Lake,Colorado Rapids,1,2018,Rio Tinto Stadium,"Salt Lake City, Utah","17,461",,MLS
Real Salt Lake,Colorado Rapids,1,2019,Rio Tinto Stadium,"Salt Lake City, Utah","20,384",,MLS
Real Salt Lake,Colorado Rapids,0,2020,Rio Tinto Stadium,"Salt Lake City, Utah","4,484",,MLS
Real Salt Lake,Colorado Rapids,1,2021,Rio Tinto Stadium,"Salt Lake City, Utah","17,325",,MLS
Real Salt Lake,Colorado Rapids,1,2021,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,FC Dallas,0,2005,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,FC Dallas,1,2005,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,FC Dallas,0,2006,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,FC Dallas,1,2006,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,FC Dallas,0,2007,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,FC Dallas,1,2008,Rice-Eccles Stadium,"Salt Lake City, Utah","12,173",,MLS
Real Salt Lake,FC Dallas,1,2008,Rice-Eccles Stadium,"Salt Lake City, Utah","17,628",,MLS
Real Salt Lake,FC Dallas,1,2009,Rio Tinto Stadium,"Salt Lake City, Utah","18,822",,MLS
Real Salt Lake,FC Dallas,1,2010,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,FC Dallas,1,2011,Rio Tinto Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,FC Dallas,1,2012,Rio Tinto Stadium,"Salt Lake City, Utah","19,341",,MLS
Real Salt Lake,FC Dallas,0,2012,Rio Tinto Stadium,"Salt Lake City, Utah","20,281",,MLS
Real Salt Lake,FC Dallas,1,2014,Rio Tinto Stadium,"Salt Lake City, Utah","20,545",,MLS
Real Salt Lake,FC Dallas,0,2015,Rio Tinto Stadium,"Salt Lake City, Utah","19,899",,MLS
Real Salt Lake,FC Dallas,1,2016,Rio Tinto Stadium,"Salt Lake City, Utah","19,939",,MLS
Real Salt Lake,FC Dallas,0,2017,Rio Tinto Stadium,"Salt Lake City, Utah","18,160",,MLS
Real Salt Lake,FC Dallas,1,2018,Rio Tinto Stadium,"Salt Lake City, Utah","17,319",,MLS
Real Salt Lake,FC Dallas,0,2019,Rio Tinto Stadium,"Salt Lake City, Utah","18,220",,MLS
Real Salt Lake,FC Dallas,1,2021,Rio Tinto Stadium,"Salt Lake City, Utah","15,882",,MLS
Real Salt Lake,Chivas USA,1,2005,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Chivas USA,1,2005,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Chivas USA,0,2007,Rice-Eccles Stadium,"Salt Lake City, Utah",,,MLS
Real Salt Lake,Chivas USA,0,2008,Rice-Eccles Stadium,"Salt Lake City, Utah","26,391",,MLS
